200, 2, 1, 1, True,0.100000, 0.300000, 0.950000, 0.124072, 460
200, 2, 1, 1, True,0.100000, 0.400000, 0.950000, 0.140386, 460
200, 2, 1, 1, True,0.100000, 0.500000, 0.900000, 0.156853, 460
200, 2, 1, 1, True,0.100000, 0.600000, 0.800000, 0.167296, 460
200, 4, 1, 2, True,0.100000, 0.300000, 0.800000, 0.156070, 460
200, 4, 1, 2, True,0.100000, 0.400000, 0.750000, 0.201128, 460
200, 4, 1, 2, True,0.100000, 0.500000, 0.650000, 0.229771, 460
200, 4, 1, 2, True,0.100000, 0.600000, 0.650000, 0.248644, 460
200, 8, 1, 3, True,0.100000, 0.300000, 0.950000, 0.142772, 460
200, 8, 1, 3, True,0.100000, 0.400000, 0.750000, 0.175802, 460
200, 8, 1, 3, True,0.100000, 0.500000, 0.750000, 0.197517, 460
200, 8, 1, 3, True,0.100000, 0.600000, 0.700000, 0.212250, 460
200, 8, 1, 4, True,0.100000, 0.300000, 0.950000, 0.126799, 460
200, 8, 1, 4, True,0.100000, 0.400000, 0.900000, 0.149623, 460
200, 8, 1, 4, True,0.100000, 0.500000, 0.800000, 0.194517, 460
200, 8, 1, 4, True,0.100000, 0.600000, 0.650000, 0.228818, 460
200, 2, 1, 1, True,0.100000, 0.300000, 1.000000, 0.098631, 208
200, 2, 1, 1, True,0.100000, 0.400000, 1.000000, 0.101184, 208
200, 2, 1, 1, True,0.100000, 0.500000, 1.000000, 0.107713, 208
200, 2, 1, 1, True,0.100000, 0.600000, 1.000000, 0.117483, 208
200, 4, 1, 2, True,0.100000, 0.300000, 1.000000, 0.084432, 208
200, 4, 1, 2, True,0.100000, 0.400000, 1.000000, 0.089502, 208
200, 4, 1, 2, True,0.100000, 0.500000, 1.000000, 0.101060, 208
200, 4, 1, 2, True,0.100000, 0.600000, 0.950000, 0.116076, 208
200, 8, 1, 3, True,0.100000, 0.300000, 1.000000, 0.090289, 208
200, 8, 1, 3, True,0.100000, 0.400000, 1.000000, 0.096216, 208
200, 8, 1, 3, True,0.100000, 0.500000, 1.000000, 0.102127, 208
200, 8, 1, 3, True,0.100000, 0.600000, 1.000000, 0.116565, 208
200, 8, 1, 4, True,0.100000, 0.300000, 1.000000, 0.092477, 208
200, 8, 1, 4, True,0.100000, 0.400000, 1.000000, 0.096169, 208
200, 8, 1, 4, True,0.100000, 0.500000, 1.000000, 0.105232, 208
200, 8, 1, 4, True,0.100000, 0.600000, 1.000000, 0.117363, 208
200, 2, 1, 1, True,0.100000, 0.300000, 0.950000, 0.155318, 327
200, 2, 1, 1, True,0.100000, 0.400000, 0.950000, 0.174181, 327
200, 2, 1, 1, True,0.100000, 0.500000, 0.750000, 0.199025, 327
200, 2, 1, 1, True,0.100000, 0.600000, 0.750000, 0.219158, 327
200, 4, 1, 2, True,0.100000, 0.300000, 0.800000, 0.166995, 327
200, 4, 1, 2, True,0.100000, 0.400000, 0.650000, 0.211218, 327
200, 4, 1, 2, True,0.100000, 0.500000, 0.650000, 0.248355, 327
200, 4, 1, 2, True,0.100000, 0.600000, 0.600000, 0.255552, 327
200, 8, 1, 3, True,0.100000, 0.300000, 0.950000, 0.139100, 327
200, 8, 1, 3, True,0.100000, 0.400000, 0.950000, 0.157895, 327
200, 8, 1, 3, True,0.100000, 0.500000, 0.800000, 0.181392, 327
200, 8, 1, 3, True,0.100000, 0.600000, 0.650000, 0.209999, 327
200, 8, 1, 4, True,0.100000, 0.300000, 0.950000, 0.132194, 327
200, 8, 1, 4, True,0.100000, 0.400000, 0.950000, 0.153970, 327
200, 8, 1, 4, True,0.100000, 0.500000, 0.800000, 0.179343, 327
200, 8, 1, 4, True,0.100000, 0.600000, 0.700000, 0.209900, 327
200, 2, 1, 1, True,0.100000, 0.300000, 1.000000, 0.147909, 125
200, 2, 1, 1, True,0.100000, 0.400000, 0.950000, 0.173438, 125
200, 2, 1, 1, True,0.100000, 0.500000, 0.850000, 0.200915, 125
200, 2, 1, 1, True,0.100000, 0.600000, 0.700000, 0.228139, 125
200, 4, 1, 2, True,0.100000, 0.300000, 1.000000, 0.142309, 125
200, 4, 1, 2, True,0.100000, 0.400000, 0.950000, 0.166784, 125
200, 4, 1, 2, True,0.100000, 0.500000, 0.750000, 0.199063, 125
200, 4, 1, 2, True,0.100000, 0.600000, 0.700000, 0.227412, 125
200, 8, 1, 3, True,0.100000, 0.300000, 1.000000, 0.131301, 125
200, 8, 1, 3, True,0.100000, 0.400000, 0.850000, 0.161691, 125
200, 8, 1, 3, True,0.100000, 0.500000, 0.700000, 0.201125, 125
200, 8, 1, 3, True,0.100000, 0.600000, 0.650000, 0.241890, 125
200, 8, 1, 4, True,0.100000, 0.300000, 1.000000, 0.135172, 125
200, 8, 1, 4, True,0.100000, 0.400000, 0.950000, 0.165154, 125
200, 8, 1, 4, True,0.100000, 0.500000, 0.700000, 0.215241, 125
200, 8, 1, 4, True,0.100000, 0.600000, 0.650000, 0.234001, 125
200, 2, 1, 1, True,0.100000, 0.300000, 1.000000, 0.090122, 562
200, 2, 1, 1, True,0.100000, 0.400000, 1.000000, 0.099977, 562
200, 2, 1, 1, True,0.100000, 0.500000, 0.800000, 0.147275, 562
200, 2, 1, 1, True,0.100000, 0.600000, 0.800000, 0.158508, 562
200, 4, 1, 2, True,0.100000, 0.300000, 1.000000, 0.090234, 562
200, 4, 1, 2, True,0.100000, 0.400000, 1.000000, 0.098714, 562
200, 4, 1, 2, True,0.100000, 0.500000, 0.850000, 0.146630, 562
200, 4, 1, 2, True,0.100000, 0.600000, 0.850000, 0.158382, 562
200, 8, 1, 3, True,0.100000, 0.300000, 1.000000, 0.091974, 562
200, 8, 1, 3, True,0.100000, 0.400000, 1.000000, 0.101320, 562
200, 8, 1, 3, True,0.100000, 0.500000, 0.900000, 0.149933, 562
200, 8, 1, 3, True,0.100000, 0.600000, 0.850000, 0.161800, 562
200, 8, 1, 4, True,0.100000, 0.300000, 1.000000, 0.092722, 562
200, 8, 1, 4, True,0.100000, 0.400000, 1.000000, 0.102863, 562
200, 8, 1, 4, True,0.100000, 0.500000, 0.900000, 0.146256, 562
200, 8, 1, 4, True,0.100000, 0.600000, 0.850000, 0.161460, 562
200, 2, 1, 1, True,0.100000, 0.300000, 0.950000, 0.118295, 979
200, 2, 1, 1, True,0.100000, 0.400000, 0.850000, 0.135134, 979
200, 2, 1, 1, True,0.100000, 0.500000, 0.750000, 0.160721, 979
200, 2, 1, 1, True,0.100000, 0.600000, 0.700000, 0.195069, 979
200, 4, 1, 2, True,0.100000, 0.300000, 0.950000, 0.117007, 979
200, 4, 1, 2, True,0.100000, 0.400000, 0.850000, 0.133370, 979
200, 4, 1, 2, True,0.100000, 0.500000, 0.750000, 0.158965, 979
200, 4, 1, 2, True,0.100000, 0.600000, 0.700000, 0.194315, 979
200, 8, 1, 3, True,0.100000, 0.300000, 0.950000, 0.139754, 979
200, 8, 1, 3, True,0.100000, 0.400000, 0.950000, 0.156853, 979
200, 8, 1, 3, True,0.100000, 0.500000, 0.950000, 0.177263, 979
200, 8, 1, 3, True,0.100000, 0.600000, 0.750000, 0.209457, 979
200, 8, 1, 4, True,0.100000, 0.300000, 1.000000, 0.130110, 979
200, 8, 1, 4, True,0.100000, 0.400000, 1.000000, 0.144650, 979
200, 8, 1, 4, True,0.100000, 0.500000, 0.850000, 0.163749, 979
200, 8, 1, 4, True,0.100000, 0.600000, 0.750000, 0.195034, 979
200, 2, 1, 1, True,0.100000, 0.300000, 0.950000, 0.161518, 213
200, 2, 1, 1, True,0.100000, 0.400000, 0.850000, 0.180967, 213
200, 2, 1, 1, True,0.100000, 0.500000, 0.750000, 0.199857, 213
200, 2, 1, 1, True,0.100000, 0.600000, 0.700000, 0.220162, 213
200, 4, 1, 2, True,0.100000, 0.300000, 0.900000, 0.158087, 213
200, 4, 1, 2, True,0.100000, 0.400000, 0.800000, 0.179179, 213
200, 4, 1, 2, True,0.100000, 0.500000, 0.700000, 0.202231, 213
