0,1,2,3
0.9999731863314814,0.572509765625,0.427490234375,0.6191588861141707
0.999951252914115,0.8199462890625,0.1800537109375,0.20001839440347724
0.9999245406970132,0.782470703125,0.217529296875,0.24829869877165733
0.9997121282629939,0.8765869140625,0.1234130859375,0.13185624845056798
0.9995718201764529,0.87939453125,0.12060546875,0.12848682862855576
0.9993126830551912,0.901123046875,0.098876953125,0.10363076755728406
0.9991899506985444,0.8380126953125,0.1619873046875,0.1769823183908651
0.9991622306642423,0.8336181640625,0.1663818359375,0.18231687925125906
0.9974935545856656,0.837646484375,0.162353515625,0.17573144256662143
0.9970003739903783,0.8173828125,0.1826171875,0.2002785749915057
0.9955210832911829,0.6365966796875,0.3634033203125,0.4728420619262539
0.9954706759856675,0.867431640625,0.132568359375,0.13822900571409236
0.9951567769502593,0.8238525390625,0.1761474609375,0.19035551072051482
0.9949109235561102,0.7237548828125,0.2762451171875,0.32594921641212127
0.9927871410802489,0.834716796875,0.165283203125,0.174597924731121
0.9927471477810945,0.8304443359375,0.1695556640625,0.1797965515730593
0.991780897409492,0.7579345703125,0.2420654296875,0.2735405889994168
0.9915350573980524,0.6806640625,0.3193359375,0.3904293054708229
0.9908775965737329,0.8958740234375,0.1041259765625,0.10107534501724236
0.9904917844412264,0.8740234375,0.1259765625,0.12559475299759848
0.9889846337088737,0.78076171875,0.21923828125,0.23963595819126127
0.9888808450357792,0.843505859375,0.156494140625,0.16001914441860143
0.9868992415217677,0.77734375,0.22265625,0.24212578603345614
0.986345554678592,0.8673095703125,0.1326904296875,0.1292462951846871
0.9854193861282329,0.8563232421875,0.1436767578125,0.14123546992572666
0.985362467797394,0.8890380859375,0.1109619140625,0.10327620678036631
0.9836232022668117,0.8553466796875,0.1446533203125,0.14059689225329852
0.9834614490796696,0.7860107421875,0.2139892578125,0.22714042968711035
0.9826273599388218,0.880126953125,0.119873046875,0.11070195816984019
0.9750404798176999,0.89013671875,0.10986328125,0.0917096032487893
0.9738431281564099,0.8486328125,0.1513671875,0.13881880216344822
0.973787319585896,0.8543701171875,0.1456298828125,0.13192020752188394
0.9735936907059802,0.515869140625,0.484130859375,0.7954412805342399
0.9705716822353216,0.8463134765625,0.1536865234375,0.13832955813621073
0.9688344529211852,0.8297119140625,0.1702880859375,0.15678529915954253
0.9670903361103806,0.859619140625,0.140380859375,0.11901116454088623
0.9631050011660762,0.86279296875,0.13720703125,0.11129167801363804
0.9622926047324187,0.849365234375,0.150634765625,0.12639161253896525
0.9613261422373185,0.796875,0.203125,0.1907743918661965
0.9611913503392754,0.534912109375,0.465087890625,0.6969486233816541
0.9609297886563951,0.75732421875,0.24267578125,0.2435397709533328
0.9575911627256702,0.724853515625,0.275146484375,0.28698917104207855
0.9565887203399837,0.793212890625,0.206787109375,0.19080429816230582
0.9552871048826819,0.84228515625,0.15771484375,0.12789946145307396
0.9550428549671285,0.8580322265625,0.1419677734375,0.10883693846394071
0.953598566276939,0.848388671875,0.151611328125,0.11886666695237136
0.9524047505444794,0.80126953125,0.19873046875,0.17617085377109054
0.9510282437777483,0.822265625,0.177734375,0.14820120761117772
0.949274590966773,0.85546875,0.14453125,0.10610349326477042
0.9388448521352553,0.7823486328125,0.2176513671875,0.1873814361095647
0.9322716965224018,0.8603515625,0.1396484375,0.08332933982201907
0.9303350366404477,0.8243408203125,0.1756591796875,0.12492728858670565
0.9303251361853813,0.77783203125,0.22216796875,0.18489635856809605
0.9271113909658262,0.829345703125,0.170654296875,0.11551333388954166
0.923326778761363,0.8131103515625,0.1868896484375,0.13198569988007558
0.9223821443226663,0.826171875,0.173828125,0.11470414536516094
0.9216449449950495,0.841552734375,0.158447265625,0.09514299778016233
0.9200547807254046,0.784423828125,0.215576171875,0.1658348815912064
0.9152942568698885,0.586669921875,0.413330078125,0.4989532382925689
0.9147861039178152,0.82568359375,0.17431640625,0.1077128807837554
0.9142306103521217,0.8465576171875,0.1534423828125,0.08169518505479545
0.9098102613754343,0.8028564453125,0.1971435546875,0.1315346735371673
0.9097702058732655,0.767578125,0.232421875,0.1782264614532889
0.9068028247501215,0.813232421875,0.186767578125,0.11530750338050033
0.904484520359236,0.5594482421875,0.4405517578125,0.5596708251918312
0.9038573705989859,0.7664794921875,0.2335205078125,0.17381697146000674
0.8963478743703851,0.809326171875,0.190673828125,0.10980331507955887
0.8944021539720867,0.7860107421875,0.2139892578125,0.13808113457952742
0.8916059506489258,0.8167724609375,0.1832275390625,0.09565059896454897
0.8904060312706148,0.7974853515625,0.2025146484375,0.11906259082077209
0.8902978368280727,0.8082275390625,0.1917724609375,0.1051513039280032
0.8896784922246416,0.8162841796875,0.1837158203125,0.09433683018561578
0.889359733325012,0.8297119140625,0.1702880859375,0.07731057956336929
0.8888677114381852,0.8316650390625,0.1683349609375,0.07441692831805091
0.884538293454734,0.67578125,0.32421875,0.29161123217316287
0.8840726868794366,0.78466796875,0.21533203125,0.12952915765133433
0.882090032403932,0.8013916015625,0.1986083984375,0.10569889185362924
0.881496303591126,0.7652587890625,0.2347412109375,0.1531299272907094
0.8707825478097083,0.793212890625,0.206787109375,0.10499812563203048
0.8680422667774287,0.687744140625,0.312255859375,0.25527128080469186
0.8655083212872685,0.7977294921875,0.2022705078125,0.09384843223315942
0.8607926703703632,0.72265625,0.27734375,0.19347527961840627
0.8534474164558508,0.788818359375,0.211181640625,0.09342325976739396
0.8502757646987584,0.57275390625,0.42724609375,0.46882090170708024
0.8465789379020889,0.7921142578125,0.2078857421875,0.08223051236240086
0.8407169838137638,0.7127685546875,0.2872314453125,0.18838492927788564
0.8319715998382148,0.69140625,0.30859375,0.2132531662999857
0.8292458184254231,0.7276611328125,0.2723388671875,0.15447010337263611
0.8232067952293907,0.7430419921875,0.2569580078125,0.12600956031304367
0.8161009476387754,0.759521484375,0.240478515625,0.09565457992636894
0.8055526603655361,0.77490234375,0.22509765625,0.06406450300899402
0.8040020633132858,0.7391357421875,0.2608642578125,0.11243031405295056
0.7996713053193226,0.793212890625,0.206787109375,0.033886883141644786
0.7991124573292172,0.737060546875,0.262939453125,0.11054794056263273
0.7974763051668974,0.7542724609375,0.2457275390625,0.08435294846414576
0.7881167196681234,0.701416015625,0.298583984375,0.15342621930593892
0.7838522434149138,0.8021240234375,0.1978759765625,0.006518308175366916
0.7835438715896705,0.7021484375,0.2978515625,0.14770043567167668
0.7825705801192075,0.6795654296875,0.3204345703125,0.18329530165779795
0.7738325011118838,0.73828125,0.26171875,0.08349743753768002
0.771291184101388,0.686767578125,0.313232421875,0.1601159586136397
0.7710314251573414,0.7088623046875,0.2911376953125,0.12471524140901524
0.7639789371477382,0.6754150390625,0.3245849609375,0.17166983024071114
0.7637846491086332,0.721435546875,0.278564453125,0.09829904163841896
0.7634550471008524,0.7169189453125,0.2830810546875,0.10479133121466522
0.7629194972379604,0.739501953125,0.260498046875,0.07081841628951968
0.7603560746617288,0.7701416015625,0.2298583984375,0.02531648176553658
0.7568655563838442,0.6434326171875,0.3565673828125,0.22126754072751265
0.7533628355661732,0.76123046875,0.23876953125,0.030548241427399647
0.7484250805790342,0.6358642578125,0.3641357421875,0.22714922690365058
0.7449553780818385,0.70849609375,0.29150390625,0.099206055588969
0.7419684942833839,0.700927734375,0.299072265625,0.10804778256148406
0.7301722151068416,0.7294921875,0.2705078125,0.05268835921062909
0.729225887586957,0.6478271484375,0.3521728515625,0.1854848675461659
0.7154624425759313,0.7164306640625,0.2835693359375,0.05754046534382817
0.7138997286616485,0.6837158203125,0.3162841796875,0.10773833049693526
0.7017276641660556,0.7039794921875,0.2960205078125,0.06301099429200263
0.6924853216975095,0.6192626953125,0.3807373046875,0.20409470894476628
0.6861210982315,0.667236328125,0.332763671875,0.10778498812769544
0.6861024945269465,0.6959228515625,0.3040771484375,0.060126693776629936
0.6833572284700709,0.5352783203125,0.4647216796875,0.41773222847007085
0.6728244548287245,0.5748291015625,0.4251708984375,0.2859676297306012
0.6459084084399311,0.5745849609375,0.4254150390625,0.25968318674279756
0.6434719191431911,0.6591796875,0.3408203125,0.07923847897857272
0.6299711750249024,0.6474609375,0.3525390625,0.08690407511919096
0.6291950349733187,0.586181640625,0.413818359375,0.21402846448624302
0.6225822513521262,0.644287109375,0.355712890625,0.08539120642490483
0.6192176924258748,0.7332763671875,0.2667236328125,0.06382896364895008
0.61712147181319,0.587158203125,0.412841796875,0.19960930881670913
0.6044165041909051,0.611328125,0.388671875,0.13255185198648323
0.590862580545755,0.67626953125,0.32373046875,0.002887419454244977
0.590859786065471,0.6431884765625,0.3568115234375,0.05571779264223009
0.5650260754151913,0.56201171875,0.43798828125,0.21285646074067122
0.5570036467362403,0.6143798828125,0.3856201171875,0.0787152759545538
0.5502020551843924,0.5518798828125,0.4481201171875,0.2280844281830126
0.5452639787828742,0.5848388671875,0.4151611328125,0.1333444060808721
0.5393551736455166,0.6129150390625,0.3870849609375,0.06413935096596812
0.5224357082909866,0.664306640625,0.335693359375,0.05081230195414277
0.5143933155524474,0.5960693359375,0.4039306640625,0.07605706120539935
0.5120022714774082,0.6907958984375,0.3092041015625,0.10572889729667923
0.4923092733192654,0.6165771484375,0.3834228515625,0.009448737682939023
0.47467860440829823,0.677490234375,0.322509765625,0.12112376949600234
0.47449085409701763,0.5699462890625,0.4300537109375,0.10046869148496063
0.4621694506290154,0.5938720703125,0.4061279296875,0.028874931133326398
0.43882831829907487,0.5770263671875,0.4229736328125,0.04633279682781016
0.42984338542069683,0.552490234375,0.447509765625,0.1058364892749512
0.41393421024908617,0.6436767578125,0.3563232421875,0.12211943970117767
0.4107651098998616,0.58544921875,0.41455078125,0.0026335324539806804
0.4072388414040873,0.4949951171875,0.5050048828125,
0.39123488327482603,0.5677490234375,0.4322509765625,0.02313428985639643
0.385109612372969,0.57177734375,0.42822265625,0.006223498217277079
0.37988726059078404,0.50439453125,0.49560546875,0.28613726059078404
0.3779700398622775,0.5948486328125,0.4051513671875,0.05757245591167104
0.37739472468357377,0.5906982421875,0.4093017578125,0.048511936892645324
0.37028467178961455,0.6373291015625,0.3626708984375,0.15379376043689863
0.3697690347651712,0.527099609375,0.472900390625,0.13696177811280652
0.33451963912460403,0.569091796875,0.430908203125,0.03721090004321842
0.33270875186802606,0.568359375,0.431640625,0.03704623457569994
0.3235647443485687,0.522216796875,0.477783203125,0.11277196992306804
0.31753041884876887,0.5537109375,0.4462890625,0.010222346204403487
0.2967437219490001,0.4945068359375,0.5054931640625,
0.2646668302721298,0.50830078125,0.49169921875,0.1358197794715779
0.2484671553005086,0.52783203125,0.47216796875,0.012534829198297681
0.24207466562686503,0.519775390625,0.480224609375,0.04320088341814854
0.2406296199080235,0.5927734375,0.4072265625,0.19012190359479592
0.2345507994157941,0.501220703125,0.498779296875,0.18514021097566316
0.23088894853825342,0.6241455078125,0.3758544921875,0.2673991364336833
0.19567145009045112,0.581298828125,0.418701171875,0.207562546802172
0.19485349687049802,0.5419921875,0.4580078125,0.09494708111374273
0.18407648925905737,0.5518798828125,0.4481201171875,0.13804113774232238
0.16950052473023075,0.569091796875,0.430908203125,0.2022300144375917
0.1673382111206203,0.570556640625,0.429443359375,0.20831226638473305
0.14437893794644696,0.532958984375,0.467041015625,0.11236601088409964
0.1395361998094376,0.507568359375,0.492431640625,0.01650482677800305
0.1314279381413303,0.519775390625,0.480224609375,0.06744584406738618
0.11822565084452702,0.5333251953125,0.4666748046875,0.139941718559509
0.11434359405055765,0.56982421875,0.43017578125,0.25935205417136104
0.09189602894420545,0.5213623046875,0.4786376953125,0.11480329223271568
0.0911259371837812,0.5335693359375,0.4664306640625,0.16798537456273444
0.0705691605397647,0.5843505859375,0.4156494140625,0.3401633215882014
0.06000414979511837,0.574951171875,0.425048828125,0.32716809062250246
0.052242939650417375,0.5576171875,0.4423828125,0.28721895069958936
0.03052056293644151,0.5255126953125,0.4744873046875,0.1953674416698235
0.026484124071094538,0.53955078125,0.46044921875,0.2547658759289055
0.01813001607916198,0.5152587890625,0.4847412109375,0.1565627946630091
0.017472196448901144,0.4794921875,0.5205078125,
0.010442135812117476,0.5819091796875,0.4180908203125,0.3943026719062769
0.0013833543462292708,0.5433349609375,0.4566650390625,0.2930142031759078
-0.005553036106388576,0.5101318359375,0.4898681640625,0.1367974885677411
-0.006601529344470114,0.5760498046875,0.4239501953125,0.38339796985392627
-0.00736799809888794,0.5306396484375,0.4693603515625,0.24017855686603173
-0.008374696368783165,0.5501708984375,0.4498291015625,0.30839303695486203
-0.009517573910753252,0.533447265625,0.466552734375,0.24912219729622875
-0.01521278507859793,0.4769287109375,0.5230712890625,
-0.019093101337152835,0.4908447265625,0.5091552734375,
-0.03289260200643013,0.501220703125,0.498779296875,0.016517986433700803
-0.0518871732566841,0.574951171875,0.425048828125,0.33528506716093676
-0.05511757385880961,0.5654296875,0.4345703125,0.30662732935338494
-0.05703344086414536,0.5582275390625,0.4417724609375,0.28422171019587894
-0.06658250367112523,0.535888671875,0.464111328125,0.2013304369457849
-0.10233061702384968,0.5457763671875,0.4542236328125,0.20024620689860476
-0.1064302655498156,0.5634765625,0.4365234375,0.249874554793665
-0.13922116111949998,0.56103515625,0.43896484375,0.21016446036484218
-0.16449351756062824,0.5947265625,0.4052734375,0.2707686161013755
-0.1732593535199533,0.5430908203125,0.4569091796875,0.12030774379342069
-0.19180038634333424,0.489013671875,0.510986328125,
-0.19821013648347502,0.5428466796875,0.4571533203125,0.09452414469144987
-0.23914208228925604,0.5003662109375,0.4996337890625,0.21207878842099234
-0.24127215151313658,0.5531005859375,0.4468994140625,0.08461306121521045
-0.249793989097169,0.580322265625,0.419677734375,0.15101086522722662
-0.2536376888228353,0.539794921875,0.460205078125,0.028479031259473875
-0.2553138579145874,0.5426025390625,0.4573974609375,0.03658523102712208
-0.2627351102868806,0.517578125,0.482421875,0.07523511028688062
-0.26398399681998946,0.5587158203125,0.4412841796875,0.07869900629659349
-0.27703868948596116,0.5506591796875,0.4493408203125,0.04126676031815385
-0.3002461180095586,0.551513671875,0.448486328125,0.020732609868162333
-0.3162271438258232,0.532958984375,0.467041015625,0.05948219499527657
-0.34396417141222324,0.568115234375,0.431884765625,0.025129947682080378
-0.3564194824655561,0.5675048828125,0.4324951171875,0.011017268043970352
-0.3617834436024238,0.638916015625,0.361083984375,0.1653142999423574
-0.4043416077704414,0.6202392578125,0.3797607421875,0.08604448055690905
-0.4118718818142903,0.634765625,0.365234375,0.10729210961808938
-0.4126505658264624,0.6534423828125,0.3465576171875,0.14132124358715747
-0.43004735156356,0.5609130859375,0.4390869140625,0.08101129056842443
-0.4319673601497714,0.55126953125,0.44873046875,0.11175014871353395
-0.4440200479599263,0.548828125,0.451171875,0.13152004795992628
-0.4603159790826691,0.6263427734375,0.3736572265625,0.042362394109375034
-0.4632996579870685,0.571533203125,0.428466796875,0.08505845683362462
-0.46519139642937385,0.6004638671875,0.3995361328125,0.01694176243621598
-0.49226649198015165,0.5819091796875,0.4180908203125,0.08752168426175733
-0.49587135693065953,0.6368408203125,0.3631591796875,0.027274550656315677
-0.5348410535527703,0.63671875,0.36328125,0.011928536968973114
-0.5547604611012976,0.6649169921875,0.3350830078125,0.01955128732023692
-0.5605816146980035,0.6756591796875,0.3243408203125,0.03213953337670461
-0.6104648967359316,0.666748046875,0.333251953125,0.03297369009292139
-0.618754063020519,0.693603515625,0.306396484375,0.003505554221352125
-0.6311560571649478,0.5576171875,0.4423828125,0.2916941668149411
-0.6524658564096285,0.6820068359375,0.3179931640625,0.049130400900009086
-0.6586916484750615,0.68994140625,0.31005859375,0.042345307121435805
-0.67194526569481,0.5914306640625,0.4085693359375,0.24432238496343467
-0.6790712782614373,0.6771240234375,0.3228759765625,0.08388387342578385
-0.6950536940426886,0.7022705078125,0.2977294921875,0.059018305384950454
-0.6973648703552844,0.6822509765625,0.3177490234375,0.09362489890648262
-0.7276868926776217,0.68603515625,0.31396484375,0.11771122717939864
-0.8412727329197747,0.5970458984375,0.4029541015625,0.40071422729878453
-0.8719573244932787,0.7537841796875,0.2462158203125,0.15951900479465386
-0.8822635310293061,0.6922607421875,0.3077392578125,0.2621655674985427
-0.8990306299391098,0.5865478515625,0.4134521484375,0.4829829125736614
-0.9074426538016273,0.8177490234375,0.1822509765625,0.11026134012512112
-0.9303256584229018,0.8179931640625,0.1820068359375,0.13283814872447397
